"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D92","D76","evil","justice",0.166629030800315,"evil_justice_D92_D76","values",1.48516186579712
"D92","D76","evil","greed",0.0825020847194674,"evil_greed_D92_D76","values",1.48516186579712
"D92","D76","justice","love",0.129083324944957,"justice_love_D92_D76","values",1.48516186579712
"D92","D77","justice","peace",0.164223668707423,"justice_peace_D92_D77","values",1.30610141090945
"D92","D77","greed","justice",0.0819281505278942,"greed_justice_D92_D77","values",1.30610141090945
"D92","D77","greed","peace",0.240451104254344,"greed_peace_D92_D77","values",1.30610141090945
"D92","D77","evil","greed",0.185611252902141,"evil_greed_D92_D77","values",1.30610141090945
"D92","D77","justice","love",0.169807472113682,"justice_love_D92_D77","values",1.30610141090945
"D92","D77","evil","peace",0.417968166633129,"evil_peace_D92_D77","values",1.30610141090945
"D92","D77","evil","justice",0.269128665440616,"evil_justice_D92_D77","values",1.30610141090945
"D92","D77","love","peace",0.326597070307797,"love_peace_D92_D77","values",1.30610141090945
"D92","D77","evil","love",0.103385410629189,"evil_love_D92_D77","values",1.30610141090945
"D92","D77","greed","love",0.0856059607198794,"greed_love_D92_D77","values",1.30610141090945
"D92","D78","evil","greed",0.0936243920105608,"evil_greed_D92_D78","values",1.31777881360853
"D92","D78","greed","love",0.317895169425615,"greed_love_D92_D78","values",1.31777881360853
"D92","D78","evil","justice",0.324444802903888,"evil_justice_D92_D78","values",1.31777881360853
"D92","D78","greed","peace",0.218064411350076,"greed_peace_D92_D78","values",1.31777881360853
"D92","D78","greed","justice",0.234595291893117,"greed_justice_D92_D78","values",1.31777881360853
"D92","D78","evil","peace",0.308115168652425,"evil_peace_D92_D78","values",1.31777881360853
"D92","D78","evil","love",0.404627649023982,"evil_love_D92_D78","values",1.31777881360853
"D92","D78","justice","peace",0.0163373416192764,"justice_peace_D92_D78","values",1.31777881360853
"D92","D78","justice","love",0.0878389709708991,"justice_love_D92_D78","values",1.31777881360853
"D92","D78","love","peace",0.103774317072993,"love_peace_D92_D78","values",1.31777881360853
"D92","D82","evil","greed",0.189355458995967,"evil_greed_D92_D82","values",0.646834391807632
"D92","D82","greed","love",0.0438448963706053,"greed_love_D92_D82","values",0.646834391807632
"D92","D82","evil","peace",0.219126835190397,"evil_peace_D92_D82","values",0.646834391807632
"D92","D82","greed","peace",0.0250856926430156,"greed_peace_D92_D82","values",0.646834391807632
"D92","D82","evil","justice",0.23826409566864,"evil_justice_D92_D82","values",0.646834391807632
"D92","D82","justice","peace",0.0190163875101299,"justice_peace_D92_D82","values",0.646834391807632
"D92","D82","greed","justice",0.0436910309653491,"greed_justice_D92_D82","values",0.646834391807632
"D92","D82","evil","love",0.232912198671797,"evil_love_D92_D82","values",0.646834391807632
"D92","D82","justice","love",0.00140680643841606,"justice_love_D92_D82","values",0.646834391807632
"D92","D82","love","peace",0.0198616992341778,"love_peace_D92_D82","values",0.646834391807632
"D92","D83","greed","love",0.0881977305584347,"greed_love_D92_D83","values",1.39189340197395
"D92","D83","greed","peace",0.264257323390298,"greed_peace_D92_D83","values",1.39189340197395
"D92","D83","greed","justice",0.0717719821408027,"greed_justice_D92_D83","values",1.39189340197395
"D92","D83","justice","peace",0.200063650881256,"justice_peace_D92_D83","values",1.39189340197395
"D92","D83","evil","justice",0.144460398631577,"evil_justice_D92_D83","values",1.39189340197395
"D92","D83","evil","greed",0.0712399554940011,"evil_greed_D92_D83","values",1.39189340197395
"D92","D83","justice","love",0.0184289625303398,"justice_love_D92_D83","values",1.39189340197395
"D92","D83","love","peace",0.17788449071963,"love_peace_D92_D83","values",1.39189340197395
"D92","D83","evil","peace",0.333338096907933,"evil_peace_D92_D83","values",1.39189340197395
"D92","D83","evil","love",0.159215774065935,"evil_love_D92_D83","values",1.39189340197395
"D92","D84","evil","greed",0.0505300553657415,"evil_greed_D92_D84","values",0.360092798890047
"D92","D84","greed","love",0.171060564760235,"greed_love_D92_D84","values",0.360092798890047
"D92","D84","evil","peace",0.120840469228833,"evil_peace_D92_D84","values",0.360092798890047
"D92","D84","greed","peace",0.173015800809324,"greed_peace_D92_D84","values",0.360092798890047
"D92","D84","evil","justice",0.198884427833009,"evil_justice_D92_D84","values",0.360092798890047
"D92","D84","justice","peace",0.0812677016094452,"justice_peace_D92_D84","values",0.360092798890047
"D92","D84","greed","justice",0.250708740653806,"greed_justice_D92_D84","values",0.360092798890047
"D92","D84","evil","love",0.119909606224302,"evil_love_D92_D84","values",0.360092798890047
"D92","D84","justice","love",0.0784085613540446,"justice_love_D92_D84","values",0.360092798890047
"D92","D84","love","peace",0.00133310251694141,"love_peace_D92_D84","values",0.360092798890047
"D92","D85","greed","peace",0.344667187920637,"greed_peace_D92_D85","values",1.36288036815296
"D92","D85","greed","love",0.0483268298193376,"greed_love_D92_D85","values",1.36288036815296
"D92","D85","evil","love",0.0681035912266956,"evil_love_D92_D85","values",1.36288036815296
"D92","D85","justice","peace",0.0610800040996797,"justice_peace_D92_D85","values",1.36288036815296
"D92","D85","greed","justice",0.286455712177184,"greed_justice_D92_D85","values",1.36288036815296
"D92","D85","evil","peace",0.450785907061976,"evil_peace_D92_D85","values",1.36288036815296
"D92","D85","evil","justice",0.394981687297846,"evil_justice_D92_D85","values",1.36288036815296
"D92","D85","justice","love",0.33668989060253,"justice_love_D92_D85","values",1.36288036815296
"D92","D85","evil","greed",0.114583153306882,"evil_greed_D92_D85","values",1.36288036815296
"D92","D85","love","peace",0.394781315455171,"love_peace_D92_D85","values",1.36288036815296
"D92","D87","evil","love",0.134698570734309,"evil_love_D92_D87","values",0.236044312108668
"D92","D87","greed","love",0.0208014716708032,"greed_love_D92_D87","values",0.236044312108668
"D92","D87","evil","greed",0.112478515022952,"evil_greed_D92_D87","values",0.236044312108668
"D92","D87","greed","peace",0.0746167330995262,"greed_peace_D92_D87","values",0.236044312108668
"D92","D87","evil","justice",0.0786309873950362,"evil_justice_D92_D87","values",0.236044312108668
"D92","D87","evil","peace",0.0382353329984673,"evil_peace_D92_D87","values",0.236044312108668
"D92","D87","justice","peace",0.115648865929332,"justice_peace_D92_D87","values",0.236044312108668
"D92","D87","greed","justice",0.186902708654815,"greed_justice_D92_D87","values",0.236044312108668
"D92","D87","love","peace",0.0964174894503915,"love_peace_D92_D87","values",0.236044312108668
"D92","D87","justice","love",0.209222836039405,"justice_love_D92_D87","values",0.236044312108668
"D94","D1","evil","peace",0.491025052622176,"evil_peace_D94_D1","values",0.792241932380005
"D94","D1","greed","justice",0.400056455077173,"greed_justice_D94_D1","values",0.792241932380005
"D94","D1","greed","love",0.186520874163963,"greed_love_D94_D1","values",0.792241932380005
"D94","D1","evil","greed",0.10555843693006,"evil_greed_D94_D1","values",0.792241932380005
"D94","D1","justice","peace",0.170471062726486,"justice_peace_D94_D1","values",0.792241932380005
"D94","D1","evil","justice",0.323323491728996,"evil_justice_D94_D1","values",0.792241932380005
"D94","D1","greed","peace",0.552482210002788,"greed_peace_D94_D1","values",0.792241932380005
"D94","D1","love","peace",0.402425528614698,"love_peace_D94_D1","values",0.792241932380005
"D94","D1","justice","love",0.233774218222509,"justice_love_D94_D1","values",0.792241932380005
"D94","D1","evil","love",0.0897025920146115,"evil_love_D94_D1","values",0.792241932380005
"D94","D101","evil","peace",0.327252402136692,"evil_peace_D94_D101","values",1.80946792658778
"D94","D101","evil","love",0.359008978998301,"evil_love_D94_D101","values",1.80946792658778
"D94","D101","greed","justice",0.0672857536541596,"greed_justice_D94_D101","values",1.80946792658778
"D94","D101","evil","justice",0.380609593604516,"evil_justice_D94_D101","values",1.80946792658778
"D94","D101","greed","peace",0.00119763310702337,"greed_peace_D94_D101","values",1.80946792658778
"D94","D101","justice","love",0.0248451305924997,"justice_love_D94_D101","values",1.80946792658778
"D94","D101","evil","greed",0.330509205460067,"evil_greed_D94_D101","values",1.80946792658778
"D94","D101","greed","love",0.0419215788664669,"greed_love_D94_D101","values",1.80946792658778
"D94","D101","justice","peace",0.0652682356915519,"justice_peace_D94_D101","values",1.80946792658778
"D94","D101","love","peace",0.040218013126184,"love_peace_D94_D101","values",1.80946792658778
"D94","D103","evil","peace",0.470012962370477,"evil_peace_D94_D103","values",2.05894004943174
"D94","D103","greed","justice",0.34522185897665,"greed_justice_D94_D103","values",2.05894004943174
"D94","D103","greed","love",0.263441149943003,"greed_love_D94_D103","values",2.05894004943174
"D94","D103","evil","love",0.30142275023539,"evil_love_D94_D103","values",2.05894004943174
"D94","D103","love","peace",0.191352155353105,"love_peace_D94_D103","values",2.05894004943174
"D94","D103","evil","justice",0.382343080622193,"evil_justice_D94_D103","values",2.05894004943174
"D94","D103","justice","love",0.0932615964221519,"justice_love_D94_D103","values",2.05894004943174
"D94","D103","evil","greed",0.0345667018401716,"evil_greed_D94_D103","values",2.05894004943174
"D94","D103","justice","peace",0.0973970114097069,"justice_peace_D94_D103","values",2.05894004943174
"D94","D103","greed","peace",0.433417571484375,"greed_peace_D94_D103","values",2.05894004943174
"D94","D105","evil","peace",0.815475713331683,"evil_peace_D94_D105","values",2.56825736136822
"D94","D105","greed","justice",0.554527987087108,"greed_justice_D94_D105","values",2.56825736136822
"D94","D105","greed","love",0.488774432707669,"greed_love_D94_D105","values",2.56825736136822
"D94","D105","evil","love",0.506527635041499,"evil_love_D94_D105","values",2.56825736136822
"D94","D105","love","peace",0.422761518446438,"love_peace_D94_D105","values",2.56825736136822
"D94","D105","evil","justice",0.570944324397247,"evil_justice_D94_D105","values",2.56825736136822
"D94","D105","justice","love",0.0854318045900533,"justice_love_D94_D105","values",2.56825736136822
